image_id	run_id	timestamp	frame	lifter	gain	measurementlabel	cartag	id	exposure	zoom	plantbarcode	camera	treatment	imgtype	other	image	image_id	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	y-position	height_above_bound	height_below_bound	above_bound_area	percent_above_bound_area	below_bound_area	percent_below_bound_area	marker_area	marker_major_axis_length	marker_minor_axis_length	marker_eccentricity	estimated_object_count	tip_points	tip_points_r	centroid_r	baseline_r	tip_number	vert_ave_c	hori_ave_c	euc_ave_c	ang_ave_c	vert_ave_b	hori_ave_b	euc_ave_b	ang_ave_b	left_lmk	right_lmk	center_h_lmk	left_lmk_r	right_lmk_r	center_h_lmk_r	top_lmk	bottom_lmk	center_v_lmk	top_lmk_r	bottom_lmk_r	center_v_lmk_r
7507	5	2013-12-07 10:20:39.734	none	none	none	B2_120513	1210	307930	none	z3500	Dp1AA01016	TV	none	VIS	none	snapshot42574/VIS_TV_z3500_307930.png	7507	31127.0	72479.0	0.429462327019	2045.93519616	139	901	743	1113.22096572	1196.23895653	20	True	1100.46191406	1228.31970215	802.136535645	137.782714844	176.859649658	0.985137140764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7508	5	2013-12-23 15:06:50.352	none	none	none	B2_120513	1046	373875	none	z300	Dp1AE000098	TV	none	VIS	none	snapshot67436/VIS_TV_z300_373875.png	7508	643763.0	2935248.5	0.219321464605	32422.7284817	2017	1921	2008	1279.65929232	1022.37487398	17	True	1173.6619873	1057.09924316	1674.19372559	1465.16540527	83.3048629761	0.483857364394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7509	5	2013-12-25 07:22:38.212	none	none	none	B2_120513	1910	377706	none	z300	Dp1AE000097	TV	none	VIS	none	snapshot68987/VIS_TV_z300_377706.png	7509	723331.0	3200101.0	0.226033803308	31374.9113277	2451	1631	2151	1124.49620851	940.482474828	18	False	1190.55969238	829.590576172	2217.61914062	1281.62548828	93.0516052246	0.816087343722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7510	5	2013-12-12 06:31:06.274	none	none	none	B2_120513	1588	333001	none	z3000	Dp1AA01019	TV	none	VIS	none	snapshot52326/VIS_TV_z3000_333001.png	7510	341031.0	1457128.5	0.234043188367	16112.7971367	2068	1202	1846	1502.86580106	724.795675466	21	False	1564.25561523	592.180419922	1770.8572998	936.711242676	77.0149078369	0.848647262091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7511	5	2013-12-07 20:11:06.593	none	none	none	B2_120513	1101	310973	none	z3500	Dp2AB000129	TV	none	VIS	none	snapshot43848/VIS_TV_z3500_310973.png	7511	43620.0	100646.0	0.433400234485	2122.3098675	289	753	752	1230.28768913	1099.24195323	18	True	1228.95825195	1077.60998535	650.517578125	192.458114624	166.050796509	0.955233224615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7512	5	2013-12-21 10:00:45.127	none	none	none	B2_120513	1276	367938	none	z300	Dp2AA000113	TV	none	VIS	none	snapshot64888/VIS_TV_z300_367938.png	7512	395552.0	1277551.5	0.309617263962	15110.4266987	1611	1221	1592	1319.73786506	911.861547913	17	True	1269.26818848	910.517944336	1226.86279297	1003.50170898	77.6262359619	0.575301730846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7513	5	2013-12-08 18:43:54.202	none	none	none	B2_120513	1789	314306	none	z3500	Dp2AB000121	TV	none	VIS	none	snapshot45621/VIS_TV_z3500_314306.png	7513	97968.0	217757.5	0.449894951953	3420.52637005	725	728	709	1113.15589784	1025.55197616	16	True	1136.78442383	1045.14038086	906.458679199	282.596862793	131.123275757	0.95016113396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7514	5	2013-12-12 16:20:55.524	none	none	none	B2_120513	1506	336667	none	z3000	Dp1AA01049	TV	none	VIS	none	snapshot53301/VIS_TV_z3000_336667.png	7514	220903.0	1153229.0	0.191551721297	12542.4589509	1713	1211	1222	1196.56274021	1352.37461239	15	False	-461.276855469	1595.4017334	1213.51757812	9.47276760144e-07	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7515	5	2013-12-07 14:42:59.796	none	none	none	B2_120513	2063	309738	none	z3500	Dp2AB000138	TV	none	VIS	none	snapshot42712/VIS_TV_z3500_309738.png	7515	45658.0	129442.0	0.352729407766	2814.75676179	525	598	510	1216.61756976	890.393797363	24	True	1268.73596191	867.634643555	778.087402344	299.830108643	56.8838119507	0.922773641553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7516	5	2013-12-08 22:50:31.124	none	none	none	B2_120513	1201	315918	none	z3500	Dp1AB000027	TV	none	VIS	none	snapshot45744/VIS_TV_z3500_315918.png	7516	56568.0	112425.0	0.503162108072	2620.13741815	886	540	843	1415.40324919	1115.66629543	20	True	1391.03649902	1093.00256348	869.179870605	137.523376465	122.390060425	0.98740356445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7517	5	2013-12-11 09:25:38.353	none	none	none	B2_120513	1483	329335	none	z3000	Dp1AC000044	TV	none	VIS	none	snapshot50638/VIS_TV_z3000_329335.png	7517	44631.0	130073.0	0.343122708018	2953.6551013	908	260	784	1021.75248146	907.766283525	20	True	903.155883789	925.751403809	900.83404541	204.067153931	82.0961685181	0.974003874075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7518	5	2013-12-15 06:38:03.321	none	none	none	B2_120513	2056	345123	none	z2500	Dp2AC000156	TV	none	VIS	none	snapshot56435/VIS_TV_z2500_345123.png	7518	497029.0	1436254.5	0.346059142025	17228.6618298	1442	1867	1736	1139.64534866	1071.30042513	18	False	1150.61682129	1030.46496582	1816.68933105	799.142211914	32.5124740601	0.898052001324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7519	5	2013-12-28 10:29:39.931	none	none	none	B2_120513	1571	385877	none	z1	Dp2AA000103	TV	none	VIS	none	snapshot72129/VIS_TV_z1_385877.png	7519	456916.0	1867660.0	0.244646241821	21275.6345609	1895	1460	1263	1165.95272435	965.598046468	19	True	1070.81774902	964.131774902	1574.37060547	1025.0567627	74.4828491211	0.759000640999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7520	5	2013-12-13 06:37:50.415	none	none	none	B2_120513	2056	337850	none	z2500	Dp2AC000156	TV	none	VIS	none	snapshot53962/VIS_TV_z2500_337850.png	7520	206111.0	622832.0	0.330925514424	6079.00275815	1140	1268	1063	1224.40934739	975.420482167	16	True	1387.10314941	810.98449707	1551.1114502	622.318115234	35.5116500854	0.915987034879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7521	5	2013-12-09 02:55:51.14	none	none	none	B2_120513	1115	317543	none	z3500	Dp2AA000119	TV	none	VIS	none	snapshot45868/VIS_TV_z3500_317543.png	7521	80856.0	181110.5	0.446445678191	3517.68366241	431	944	902	1206.68269516	936.714183239	21	True	1157.12756348	948.383789062	884.00189209	257.839935303	162.03894043	0.956517936672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7522	5	2013-12-12 06:23:48.821	none	none	none	B2_120513	1452	332923	none	z3000	Dp2AA01091	TV	none	VIS	none	snapshot52320/VIS_TV_z3000_332923.png	7522	187606.0	720509.5	0.260379634134	9810.81510258	1474	1185	1425	945.198645033	1116.07568521	21	True	642.856079102	1148.84619141	1603.72277832	803.736022949	117.246322632	0.865349471183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7523	5	2013-12-18 06:56:37.83	none	none	none	B2_120513	1319	359350	none	z300	Dp1AE000091	TV	none	VIS	none	snapshot60946/VIS_TV_z300_359350.png	7523	341140.0	1499523.0	0.227499011352	19631.9243572	1647	1264	1464	1209.33532274	1028.50938031	15	True	1169.01782227	1032.94067383	1365.74584961	947.670288086	102.651939392	0.720086023966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7524	5	2013-12-12 09:51:20.728	none	none	none	B2_120513	1481	334276	none	z3000	Dp1AE000099	TV	none	VIS	none	snapshot52419/VIS_TV_z3000_334276.png	7524	290164.0	1810004.5	0.160311203646	16276.3018695	2028	1530	1922	946.861629975	804.366003364	14	False	989.281677246	824.780639648	1702.39367676	1109.69238281	114.401527405	0.758354457632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7525	5	2013-12-09 04:01:44.249	none	none	none	B2_120513	2033	318245	none	z3500	Dp2AA01070	TV	none	VIS	none	snapshot45922/VIS_TV_z3500_318245.png	7525	42667.0	75648.0	0.564020198816	2046.27241325	583	514	573	1294.31872407	1332.943727	27	True	1292.69909668	1331.51269531	666.061523438	125.092758179	47.1059379578	0.982205451305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7526	5	2013-12-27 11:28:13.9	none	none	none	B2_120513	1428	383535	none	z300	Dp1AE000087	TV	none	VIS	none	snapshot71114/VIS_TV_z300_383535.png	7526	493197.0	1843858.5	0.267480937393	19968.7823379	1953	1371	1731	1251.93328224	1182.03584977	13	True	1285.76098633	1209.98034668	1589.37744141	987.876464844	99.2626800537	0.783375034847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7527	5	2013-12-28 09:47:21.337	none	none	none	B2_120513	1507	385613	none	z1	Dp2AE000191	TV	none	VIS	none	snapshot72107/VIS_TV_z1_385613.png	7527	417518.0	1791977.5	0.23299288077	19609.4109617	2163	1630	2117	1387.43973673	1008.38148295	17	False	1359.88269043	973.550598145	1886.48364258	818.995178223	122.700576782	0.900846137314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7528	5	2013-12-18 11:59:05.533	none	none	none	B2_120513	1154	360834	none	z300	Dp2AE000194	TV	none	VIS	none	snapshot61219/VIS_TV_z300_360834.png	7528	164136.0	483697.0	0.339336402748	7991.51804483	1137	663	883	1292.52019057	1053.11793878	11	True	1298.72998047	1068.19287109	974.475036621	478.927642822	108.1929245	0.870893117266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7529	5	2013-12-08 23:56:15.937	none	none	none	B2_120513	1980	316621	none	z3500	Dp2AA000116	TV	none	VIS	none	snapshot45798/VIS_TV_z3500_316621.png	7529	66035.0	110391.5	0.598189172174	2581.51714182	571	780	721	1297.31465132	1007.22512304	31	True	1315.08703613	1009.4420166	832.909179688	149.270904541	142.24168396	0.983809695252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7530	5	2013-12-19 05:26:15.768	none	none	none	B2_120513	1441	362850	none	z300	Dp1AC000046	TV	none	VIS	none	snapshot62594/VIS_TV_z300_362850.png	7530	81126.0	392324.5	0.206782905477	18360.0920143	783	808	773	1139.51559303	1058.93082366	25	True	1094.06994629	1098.18273926	670.823120117	520.918640137	140.553604126	0.630072264738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7531	5	2013-12-07 10:53:35.202	none	none	none	B2_120513	2082	308281	none	z3500	Dp1AA01046	TV	none	VIS	none	snapshot42601/VIS_TV_z3500_308281.png	7531	35046.0	74973.0	0.467448281381	2385.3535856	688	255	688	951.564144268	1347.04907835	27	True	947.342529297	1357.83203125	619.091918945	137.674667358	73.3025054932	0.974959697924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7532	5	2013-12-13 11:05:20.259	none	none	none	B2_120513	2050	339663	none	z2500	Dp1AA000008	TV	none	VIS	none	snapshot54101/VIS_TV_z2500_339663.png	7532	359997.0	1743625.5	0.206464633604	17461.4616292	1437	1984	1843	936.66589166	1225.28675795	13	False	920.976074219	1200.53369141	1696.30895996	1264.89135742	35.6197662354	0.666312357944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7533	5	2013-12-16 06:53:31.634	none	none	none	B2_120513	1372	349383	none	z2500	Dp1AB000031	TV	none	VIS	none	snapshot57910/VIS_TV_z2500_349383.png	7533	526088.0	2281175.5	0.230621449336	32284.6966025	1898	2054	1981	1068.84511907	1230.851426	15	False	1056.85327148	1293.65856934	1707.79260254	1349.3293457	175.600189209	0.612976149332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7534	5	2013-12-07 09:51:27.03	none	none	none	B2_120513	1557	307618	none	z3500	Dp1AD000061	TV	none	VIS	none	snapshot42550/VIS_TV_z3500_307618.png	7534	32334.0	51358.5	0.629574461871	1745.47430015	225	692	690	1417.99301045	802.689738356	21	True	1425.85192871	801.418518066	608.688720703	110.367195129	163.124450684	0.983424223209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7535	5	2013-12-15 00:16:06.884	none	none	none	B2_120513	2001	343503	none	z2500	Dp2AC000142	TV	none	VIS	none	snapshot55738/VIS_TV_z2500_343503.png	7535	235059.0	775630.0	0.303055580625	8107.60610855	1138	1266	1181	1210.43425693	1055.10096189	17	True	1192.17102051	925.25213623	1533.26794434	607.29486084	148.804534912	0.918216542334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7536	5	2013-12-24 09:47:30.853	none	none	none	B2_120513	1521	375462	none	z300	Dp2AD000167	TV	none	VIS	none	snapshot67978/VIS_TV_z300_375462.png	7536	269234.0	925004.5	0.291062367805	12470.6020892	1415	1354	1388	1075.66253148	920.491148963	13	True	1070.27868652	890.391174316	1983.48388672	578.821105957	144.264892578	0.956473126114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7537	5	2013-12-13 10:40:56.837	none	none	none	B2_120513	1349	339404	none	z2500	Dp2AD000168	TV	none	VIS	none	snapshot54081/VIS_TV_z2500_339404.png	7537	202746.0	613635.5	0.330401353898	6889.41905963	1363	804	1283	1234.20823099	1012.19644777	15	True	1182.2421875	1024.54394531	1219.9296875	495.855407715	109.720062256	0.913667560591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7538	5	2013-12-10 12:12:37.181	none	none	none	B2_120513	1452	323640	none	z3500	Dp2AA01091	TV	none	VIS	none	snapshot48793/VIS_TV_z3500_323640.png	7538	143006.0	421225.5	0.339499864087	6273.77688766	670	1193	1004	1003.33682503	1276.50869894	20	True	1159.0501709	1514.78210449	1304.34594727	667.481567383	167.899841309	0.859142390204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7539	5	2013-12-08 22:24:55.187	none	none	none	B2_120513	1357	315645	none	z3500	Dp2AC000152	TV	none	VIS	none	snapshot45723/VIS_TV_z3500_315645.png	7539	62805.0	135023.5	0.465141253189	3594.409217	276	870	796	1190.57126025	1028.67395908	24	True	1207.8034668	1026.33459473	878.270202637	283.403656006	10.3621864319	0.946506787817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7540	5	2013-12-16 07:34:58.212	none	none	none	B2_120513	2103	349779	none	z2500	Dp1AC000051	TV	none	VIS	none	snapshot57943/VIS_TV_z2500_349779.png	7540	723331.0	2997031.5	0.241349148316	32098.0736887	1928	2054	1907	893.926791469	1041.49500298	12	False	910.548583984	1006.14916992	2243.23632812	1199.16125488	157.097412109	0.84512577695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7541	5	2013-12-23 11:17:11.622	none	none	none	B2_120513	1952	373491	none	z300	Dp2AE000192	TV	none	VIS	none	snapshot66993/VIS_TV_z300_373491.png	7541	390899.0	1165608.0	0.335360601506	17901.032302	908	1934	1881	1262.9853773	1044.66514368	20	False	1280.35742188	1041.86987305	1684.67993164	618.171203613	164.397247314	0.930245840417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7542	5	2013-12-14 23:34:41.509	none	none	none	B2_120513	2024	343095	none	z2500	Dp2AE000186	TV	none	VIS	none	snapshot55704/VIS_TV_z2500_343095.png	7542	314831.0	1520000.0	0.207125657895	12469.6418988	1219	1776	1616	1267.91232757	1018.00866497	15	False	-28056.6542969	9466.19628906	2.0885710228e-07	4.34235625235e-09	164.0859375	0.999783842977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7543	5	2013-12-07 11:45:56.296	none	none	none	B2_120513	1857	308841	none	z3500	Dp1AA000005	TV	none	VIS	none	snapshot42644/VIS_TV_z3500_308841.png	7543	45674.0	112081.0	0.407508855203	3223.14781928	500	811	644	1018.30496563	1215.43672549	20	True	1007.64996338	1178.3034668	784.362670898	198.356750488	30.4684562683	0.967495279384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7544	5	2013-12-17 11:23:08.877	none	none	none	B2_120513	1309	355294	none	z1500	Dp2AA01061	TV	none	VIS	none	snapshot59511/VIS_TV_z1500_355294.png	7544	347081.0	1088419.0	0.318885465983	16189.1539218	1515	1391	1359	1326.1295807	1000.13724174	13	True	1368.59204102	942.944519043	1561.22802734	656.375732422	46.0978660583	0.907328351397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7545	5	2013-12-11 06:58:40.978	none	none	none	B2_120513	1734	328658	none	z3000	Dp2AA01082	TV	none	VIS	none	snapshot50587/VIS_TV_z3000_328658.png	7545	133101.0	282334.5	0.471430165283	3826.06250966	846	943	831	1165.77447953	1064.0087828	20	True	1137.84484863	1128.38769531	1137.00805664	292.717651367	39.0542755127	0.966292810038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7546	5	2013-12-11 10:37:11.29	none	none	none	B2_120513	1602	330063	none	z3000	Dp2AA000104	TV	none	VIS	none	snapshot50694/VIS_TV_z3000_330063.png	7546	115392.0	178029.0	0.648164063158	2929.61468267	960	760	957	1240.22886335	1067.1568393	20	True	1240.24621582	1055.3260498	1093.53833008	183.293518066	48.6631240845	0.985852516312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7547	5	2013-12-22 06:12:01.018	none	none	none	B2_120513	1362	369654	none	z300	Dp2AA01096	TV	none	VIS	none	snapshot65853/VIS_TV_z300_369654.png	7547	222583.0	750348.5	0.296639494848	12849.698482	1379	1125	1357	1201.62743785	1150.92837279	17	True	1217.84619141	1185.00231934	1242.24145508	592.760437012	120.449386597	0.878810974094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7548	5	2013-12-16 10:19:53.087	none	none	none	B2_120513	1201	350475	none	z2500	Dp1AB000027	TV	none	VIS	none	snapshot58000/VIS_TV_z2500_350475.png	7548	702461.0	2662452.5	0.263839824372	29100.4889984	1936	1790	1935	1627.29377716	732.792516595	15	False	1597.27441406	673.928344727	1876.17211914	1319.84216309	127.716598511	0.71071895879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7549	5	2013-12-09 16:46:08.072	none	none	none	B2_120513	1045	321183	none	z3500	Dp1AA01027	TV	none	VIS	none	snapshot47241/VIS_TV_z3500_321183.png	7549	123348.0	297744.0	0.414275350637	4134.11006856	1471	628	1194	1270.67217142	1009.46462042	42	True	1388.73522949	937.698791504	1463.19213867	237.690429688	70.2097244263	0.98671735432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7550	5	2013-12-22 14:26:51.283	none	none	none	B2_120513	1596	371154	none	z300	Dp2AA000109	TV	none	VIS	none	snapshot66388/VIS_TV_z300_371154.png	7550	294654.0	853759.5	0.345125295824	14036.0728047	1810	941	1632	1286.68128381	1031.62297814	20	True	1379.5958252	974.81628418	1637.47473145	511.080383301	67.604850769	0.950044337375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7551	5	2013-12-11 16:05:51.415	none	none	none	B2_120513	2072	331935	none	z3000	Dp1AA01034	TV	none	VIS	none	snapshot51543/VIS_TV_z3000_331935.png	7551	154047.0	662839.0	0.23240485246	9929.26641142	622	1593	1517	1185.35485274	1107.87244802	17	True	888.432373047	885.978027344	1566.5057373	762.681640625	155.75038147	0.873475513498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7552	5	2013-12-25 16:08:37.822	none	none	none	B2_120513	1147	379290	none	z300	Dp1AD000072	TV	none	VIS	none	snapshot69529/VIS_TV_z300_379290.png	7552	481854.0	1947005.5	0.247484662986	26802.7732397	1709	1604	1594	1317.42558327	1102.91340946	10	True	1324.94445801	1118.87878418	1487.37219238	1084.76818848	137.781509399	0.684174243834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7553	5	2013-12-17 10:09:06.377	none	none	none	B2_120513	2023	354574	none	z1500	Dp1AE000083	TV	none	VIS	none	snapshot59451/VIS_TV_z1500_354574.png	7553	546745.0	2464753.5	0.221825427979	23631.3194181	2172	2054	2021	1106.12030105	1057.56015327	17	False	1073.57226562	1033.39697266	1702.75415039	1285.7310791	130.696060181	0.655622199636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7554	5	2013-12-16 07:23:58.853	none	none	none	B2_120513	1909	349671	none	z2500	Dp2AA01108	TV	none	VIS	none	snapshot57934/VIS_TV_z2500_349671.png	7554	414978.0	1532697.5	0.27075009909	9745.56482959	1214	1615	1546	1145.99795411	1102.86400484	12	True	1217.22351074	1211.00939941	1598.94262695	1021.63458252	13.1000518799	0.769253363299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7555	5	2013-12-17 10:29:44.518	none	none	none	B2_120513	1206	354778	none	z1500	Dp1AD000062	TV	none	VIS	none	snapshot59468/VIS_TV_z1500_354778.png	7555	388987.0	1580136.0	0.246173114213	20210.4535426	1583	1379	1379	1290.40760231	929.553555774	13	True	1315.1237793	911.596130371	1424.00524902	959.3671875	111.422042847	0.738995438139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7556	5	2013-12-26 06:57:36.869	none	none	none	B2_120513	1087	380082	none	z300	Dp2AA01109	TV	none	VIS	none	snapshot70006/VIS_TV_z300_380082.png	7556	452850.0	1205105.0	0.37577638463	15393.5838755	2023	993	1771	1143.73870818	1020.062895	31	False	998.729248047	1031.14367676	1628.5032959	866.387512207	93.9967041016	0.846735186897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7557	5	2013-12-09 03:56:51.78	none	none	none	B2_120513	1149	318193	none	z3500	Dp2AB000125	TV	none	VIS	none	snapshot45918/VIS_TV_z3500_318193.png	7557	64946.0	88073.0	0.73741101132	2203.80734134	898	303	783	1304.9548548	1035.79941798	22	True	1357.91088867	1047.72753906	969.644226074	126.953697205	104.365257263	0.991391863471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7558	5	2013-12-08 19:43:21.03	none	none	none	B2_120513	1686	314917	none	z3500	Dp1AB000026	TV	none	VIS	none	snapshot45668/VIS_TV_z3500_314917.png	7558	84584.0	295137.5	0.286591842785	5040.52274156	433	1138	995	1144.18011681	1213.9012461	16	True	1099.09301758	1189.44348145	944.924682617	347.780212402	13.8724060059	0.929805713828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7559	5	2013-12-24 16:33:18.962	none	none	none	B2_120513	1340	376974	none	z300	Dp1AD000075	TV	none	VIS	none	snapshot68515/VIS_TV_z300_376974.png	7559	378809.0	1271013.5	0.298036960268	20935.4181125	1342	1162	1083	1275.72588824	978.902560393	13	True	1241.15917969	970.15234375	1062.59008789	953.577087402	113.492431641	0.441201170781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
